Datetime,Schmidt_Control
1991-03-27T06:00:00Z,5.704299167853336
1991-03-28T06:00:00Z,7.542320904318885
1991-03-29T06:00:00Z,7.2400191687118465
1991-03-30T06:00:00Z,4.859290670926925
1991-03-31T06:00:00Z,5.65347024736499
1991-04-01T06:00:00Z,6.6169108407579635
1991-04-02T06:00:00Z,7.4740401512486345
1991-04-03T06:00:00Z,8.313649556819703
1991-04-04T06:00:00Z,9.908389759049966
1991-04-05T06:00:00Z,11.340543887526247
1991-04-06T06:00:00Z,13.842944598335006
1991-04-07T06:00:00Z,16.69796041686611
1991-04-08T06:00:00Z,2.5285455630845735
1991-04-09T06:00:00Z,2.7699925912732866
1991-04-10T06:00:00Z,0.39653631186838106
1991-04-11T06:00:00Z,0.7314943096253868
1991-04-12T06:00:00Z,0.004006747026394941
1991-04-13T06:00:00Z,-6.240728997836148e-11
1991-04-14T06:00:00Z,0.010033631050618
1991-04-15T06:00:00Z,0.7744855131265266
1991-04-16T06:00:00Z,0.002473613895587978
1991-04-17T06:00:00Z,1.6032076352442801
1991-04-18T06:00:00Z,5.325679872019498
1991-04-19T06:00:00Z,2.104581813868332
1991-04-20T06:00:00Z,0.008206332606821366
1991-04-21T06:00:00Z,0.46644132928787113
1991-04-22T06:00:00Z,4.111946931086062
1991-04-23T06:00:00Z,5.465845212638472
1991-04-24T06:00:00Z,0.7864581289436124
1991-04-25T06:00:00Z,2.844733670638024
1991-04-26T06:00:00Z,3.4484040034840646
1991-04-27T06:00:00Z,2.6742958486454906
1991-04-28T06:00:00Z,0.4235391466253842
1991-04-29T06:00:00Z,9.370148066178007
1991-04-30T06:00:00Z,0.2314355694060202
1991-05-01T06:00:00Z,5.258652850659225e-11
1991-05-02T06:00:00Z,0.003273373399616424
1991-05-03T06:00:00Z,0.41409789449790757
1991-05-04T06:00:00Z,0.31525027899740565
1991-05-05T06:00:00Z,5.695308495483117
1991-05-06T06:00:00Z,0.030952888425790623
